County_Name,Year,total_firms,textile_firms,textile_ratio
蠡县,2022.0,7182.0,501,0.06975772765246449
蠡县,2023.0,9548.0,783,0.08200670297444491
蠡县,2024.0,9230.0,686,0.0743228602383532
阜平县,1980.0,15.0,1,0.06666666666666667
阜平县,1981.0,2.0,0,0.0
阜平县,1982.0,1.0,0,0.0
阜平县,1984.0,19.0,0,0.0
阜平县,1985.0,4.0,0,0.0
阜平县,1986.0,5.0,0,0.0
阜平县,1987.0,14.0,0,0.0
阜平县,1988.0,7.0,0,0.0
阜平县,1989.0,1.0,0,0.0
阜平县,1990.0,25.0,0,0.0
阜平县,1991.0,5.0,0,0.0
阜平县,1992.0,8.0,0,0.0
阜平县,1993.0,15.0,0,0.0
阜平县,1994.0,13.0,0,0.0
阜平县,1995.0,33.0,1,0.030303030303030304
阜平县,1996.0,19.0,0,0.0
阜平县,1997.0,27.0,0,0.0
阜平县,1998.0,146.0,2,0.0136986301369863
阜平县,1999.0,43.0,1,0.023255813953488372
阜平县,2000.0,73.0,2,0.0273972602739726
阜平县,2001.0,49.0,1,0.02040816326530612
阜平县,2002.0,56.0,0,0.0
阜平县,2003.0,190.0,0,0.0
阜平县,2004.0,506.0,2,0.003952569169960474
阜平县,2005.0,233.0,1,0.004291845493562232
阜平县,2006.0,285.0,0,0.0
阜平县,2007.0,665.0,4,0.006015037593984963
阜平县,2008.0,894.0,2,0.0022371364653243847
阜平县,2009.0,675.0,1,0.0014814814814814814
阜平县,2010.0,702.0,6,0.008547008547008548
阜平县,2011.0,577.0,4,0.006932409012131715
阜平县,2012.0,1401.0,1,0.0007137758743754461
阜平县,2013.0,1451.0,0,0.0
阜平县,2014.0,1173.0,21,0.017902813299232736
阜平县,2015.0,2075.0,17,0.00819277108433735
阜平县,2016.0,3040.0,47,0.015460526315789473
阜平县,2017.0,2304.0,43,0.018663194444444444
阜平县,2018.0,2338.0,18,0.007698887938408896
阜平县,2019.0,2611.0,23,0.008808885484488702
阜平县,2020.0,2122.0,14,0.006597549481621112
阜平县,2021.0,2009.0,18,0.008959681433549029
阜平县,2022.0,2471.0,15,0.006070416835289356
阜平县,2023.0,2762.0,8,0.002896451846488052
阜平县,2024.0,1867.0,3,0.0016068559185859668
雄县,1980.0,1.0,0,0.0
雄县,1984.0,1.0,0,0.0
雄县,1986.0,2.0,0,0.0
雄县,1990.0,5.0,0,0.0
雄县,1992.0,2.0,0,0.0
雄县,1993.0,2.0,0,0.0
雄县,1994.0,12.0,0,0.0
雄县,1995.0,14.0,2,0.14285714285714285
雄县,1996.0,11.0,0,0.0
雄县,1997.0,9.0,0,0.0
雄县,1998.0,290.0,2,0.006896551724137931
雄县,1999.0,127.0,1,0.007874015748031496
雄县,2000.0,219.0,6,0.0273972602739726
雄县,2001.0,446.0,5,0.011210762331838564
雄县,2002.0,737.0,9,0.012211668928086838
雄县,2003.0,390.0,11,0.028205128205128206
雄县,2004.0,2897.0,126,0.04349326889886089
雄县,2005.0,721.0,18,0.024965325936199722
雄县,2006.0,919.0,27,0.029379760609358
雄县,2007.0,781.0,15,0.019206145966709345
雄县,2008.0,1321.0,36,0.02725208175624527
雄县,2009.0,1180.0,46,0.03898305084745763
雄县,2010.0,1368.0,32,0.023391812865497075
雄县,2011.0,956.0,14,0.014644351464435146
雄县,2012.0,1201.0,28,0.02331390507910075
雄县,2013.0,2075.0,37,0.01783132530120482
雄县,2014.0,2015.0,56,0.027791563275434243
雄县,2015.0,3695.0,84,0.02273342354533153
雄县,2016.0,4426.0,59,0.01333032083145052
雄县,2017.0,937.0,20,0.021344717182497332
雄县,2018.0,2931.0,0,0.0
雄县,2019.0,4953.0,141,0.028467595396729255
雄县,2020.0,4163.0,5,0.0012010569300984868
雄县,2021.0,4958.0,0,0.0
雄县,2022.0,5905.0,0,0.0
雄县,2023.0,4267.0,0,0.0
雄县,2024.0,2080.0,0,0.0
顺平县,1950.0,1.0,0,0.0
顺平县,1956.0,1.0,0,0.0
顺平县,1962.0,1.0,0,0.0
顺平县,1965.0,1.0,0,0.0
顺平县,1971.0,1.0,0,0.0
顺平县,1978.0,1.0,0,0.0
顺平县,1981.0,4.0,0,0.0
顺平县,1983.0,1.0,0,0.0
顺平县,1984.0,2.0,0,0.0
顺平县,1986.0,2.0,0,0.0
顺平县,1987.0,3.0,0,0.0
顺平县,1988.0,2.0,0,0.0
顺平县,1989.0,2.0,0,0.0
顺平县,1990.0,9.0,0,0.0
顺平县,1991.0,3.0,1,0.3333333333333333
顺平县,1992.0,2.0,1,0.5
顺平县,1993.0,55.0,1,0.01818181818181818
顺平县,1994.0,10.0,0,0.0
顺平县,1995.0,18.0,1,0.05555555555555555
顺平县,1996.0,24.0,2,0.08333333333333333
顺平县,1997.0,37.0,1,0.02702702702702703
顺平县,1998.0,52.0,0,0.0
顺平县,1999.0,111.0,2,0.018018018018018018
顺平县,2000.0,827.0,14,0.016928657799274487
顺平县,2001.0,206.0,1,0.0048543689320388345
顺平县,2002.0,296.0,3,0.010135135135135136
顺平县,2003.0,331.0,5,0.015105740181268883
顺平县,2004.0,1699.0,3,0.0017657445556209534
顺平县,2005.0,472.0,4,0.00847457627118644
顺平县,2006.0,449.0,5,0.011135857461024499
顺平县,2007.0,601.0,2,0.0033277870216306157
顺平县,2008.0,993.0,11,0.011077542799597181
顺平县,2009.0,1506.0,4,0.0026560424966799467
顺平县,2010.0,900.0,6,0.006666666666666667
顺平县,2011.0,842.0,7,0.00831353919239905
顺平县,2012.0,856.0,5,0.005841121495327103
顺平县,2013.0,1320.0,11,0.008333333333333333
顺平县,2014.0,1708.0,15,0.008782201405152224
顺平县,2015.0,1924.0,54,0.028066528066528068
顺平县,2016.0,2663.0,32,0.012016522718738265
顺平县,2017.0,1932.0,31,0.016045548654244308
顺平县,2018.0,2285.0,17,0.007439824945295405
顺平县,2019.0,2498.0,13,0.005204163330664532
顺平县,2020.0,2748.0,19,0.006914119359534207
顺平县,2021.0,2922.0,11,0.0037645448323066393
顺平县,2022.0,3113.0,7,0.0022486347574686796
顺平县,2023.0,3840.0,6,0.0015625
顺平县,2024.0,3657.0,3,0.0008203445447087777
高碑店市,1962.0,1.0,0,0.0
高碑店市,1980.0,3.0,0,0.0
高碑店市,1981.0,8.0,0,0.0
高碑店市,1982.0,2.0,0,0.0
高碑店市,1983.0,2.0,0,0.0
高碑店市,1984.0,8.0,0,0.0
高碑店市,1985.0,3.0,0,0.0
高碑店市,1986.0,4.0,0,0.0
高碑店市,1987.0,11.0,0,0.0
高碑店市,1988.0,10.0,0,0.0
高碑店市,1989.0,160.0,1,0.00625
高碑店市,1990.0,416.0,3,0.007211538461538462
高碑店市,1991.0,90.0,0,0.0
高碑店市,1992.0,190.0,3,0.015789473684210527
高碑店市,1993.0,297.0,3,0.010101010101010102
高碑店市,1994.0,267.0,2,0.00749063670411985
高碑店市,1995.0,229.0,4,0.017467248908296942
高碑店市,1996.0,225.0,2,0.008888888888888889
高碑店市,1997.0,165.0,1,0.006060606060606061
高碑店市,1998.0,195.0,2,0.010256410256410256
高碑店市,1999.0,168.0,1,0.005952380952380952
高碑店市,2000.0,3376.0,42,0.012440758293838863
高碑店市,2001.0,4797.0,17,0.0035438815926620805
高碑店市,2002.0,3099.0,104,0.03355921264924169
高碑店市,2003.0,1934.0,45,0.02326783867631851
高碑店市,2004.0,2326.0,18,0.007738607050730868
高碑店市,2005.0,2123.0,27,0.012717852096090438
高碑店市,2006.0,1397.0,17,0.012168933428775949
高碑店市,2007.0,2373.0,26,0.010956595027391488
高碑店市,2008.0,5957.0,77,0.012925969447708578
高碑店市,2009.0,1968.0,21,0.010670731707317074
高碑店市,2010.0,2432.0,18,0.007401315789473684
高碑店市,2011.0,1890.0,7,0.003703703703703704
高碑店市,2012.0,2016.0,19,0.009424603174603174
高碑店市,2013.0,2757.0,47,0.017047515415306493
高碑店市,2014.0,3722.0,71,0.01907576571735626
高碑店市,2015.0,4713.0,130,0.027583280288563546
高碑店市,2016.0,6669.0,169,0.025341130604288498
高碑店市,2017.0,7040.0,71,0.010085227272727273
高碑店市,2018.0,7477.0,36,0.004814765280192591
高碑店市,2019.0,7863.0,40,0.005087116876510238
高碑店市,2020.0,8624.0,46,0.005333951762523191
高碑店市,2021.0,10447.0,58,0.005551833062123097
高碑店市,2022.0,8343.0,53,0.006352630948100204
高碑店市,2023.0,11072.0,241,0.021766618497109827
高碑店市,2024.0,10295.0,113,0.010976202039825158
高阳县,1979.0,1.0,0,0.0
高阳县,1980.0,3.0,1,0.3333333333333333
高阳县,1981.0,2.0,0,0.0
高阳县,1982.0,1.0,0,0.0
高阳县,1984.0,6.0,0,0.0
高阳县,1985.0,2.0,0,0.0
高阳县,1986.0,2.0,0,0.0
高阳县,1988.0,1.0,0,0.0
高阳县,1989.0,31.0,1,0.03225806451612903
高阳县,1990.0,36.0,3,0.08333333333333333
高阳县,1991.0,14.0,0,0.0
高阳县,1992.0,22.0,1,0.045454545454545456
高阳县,1993.0,16.0,4,0.25
高阳县,1994.0,25.0,11,0.44
高阳县,1995.0,21.0,13,0.6190476190476191
高阳县,1996.0,78.0,42,0.5384615384615384
高阳县,1997.0,34.0,6,0.17647058823529413
高阳县,1998.0,35.0,12,0.34285714285714286
高阳县,1999.0,54.0,18,0.3333333333333333
高阳县,2000.0,126.0,35,0.2777777777777778
高阳县,2001.0,108.0,34,0.3148148148148148
高阳县,2002.0,145.0,57,0.3931034482758621
高阳县,2003.0,159.0,59,0.3710691823899371
高阳县,2004.0,2049.0,445,0.21717911176183505
高阳县,2005.0,449.0,115,0.2561247216035635
高阳县,2006.0,430.0,106,0.24651162790697675
高阳县,2007.0,573.0,76,0.13263525305410123
高阳县,2008.0,1691.0,157,0.09284447072738025
高阳县,2009.0,1404.0,111,0.07905982905982906
高阳县,2010.0,1553.0,86,0.05537669027688345
高阳县,2011.0,1117.0,76,0.06803939122649955
高阳县,2012.0,1144.0,124,0.10839160839160839
高阳县,2013.0,1955.0,325,0.16624040920716113
高阳县,2014.0,1945.0,325,0.16709511568123395
高阳县,2015.0,3196.0,421,0.13172715894868586
高阳县,2016.0,4751.0,716,0.15070511471269207
高阳县,2017.0,5141.0,620,0.12059910523244505
高阳县,2018.0,4921.0,450,0.09144482828693355
高阳县,2019.0,5239.0,534,0.10192784882611185
高阳县,2020.0,5164.0,503,0.09740511231603408
高阳县,2021.0,5705.0,460,0.08063102541630149
高阳县,2022.0,6102.0,443,0.07259914782038676
高阳县,2023.0,7807.0,777,0.0995260663507109
高阳县,2024.0,7076.0,642,0.09072922555115885
