year,province,county,above_scale_ind_firms,above_scale_industry_output,agri_employment,agri_labor,agri_machinery_power,agriculture_va,animal_husbandry_va,area_km2,capital_construction_invest,cotton_output,crop_sowing_area,deposit_balance,facility_agri_area,facility_agri_plant_area,fertilizer_usage,fiscal_expenditure,fiscal_revenue_per_capita,fixed_asset_invest,fixed_asset_invest_ex_household,fixed_phone,gdp,grain_output,grain_per_capita,grain_sowing_area,hospital_beds,hospital_beds_per_10k,loan_balance,local_fiscal_expenditure,local_fiscal_revenue,local_phone,meat_output,mechanical_harvest_area,middle_school_students,oilseed_output,plastic_film_usage,primary_industry_va,primary_school_students,public_fiscal_expenditure,public_fiscal_revenue,registered_pop,rural_electricity,rural_employment,rural_households,rural_labor,rural_pop,secondary_employment,secondary_industry_va,students_per_teacher,subdistrict_count,tax_revenue,tertiary_employment,tertiary_industry_va,total_households,total_pop,total_students,town_count,township_count,urban_fixed_invest,village_committee_count,voc_edu_students,welfare_beds,welfare_institutions
2007,四川省,乡城县,1.0,313.0,12794.0,,2.0,,,5016.0,,,,5221.0,,,,,,,,,,8531.0,,,79.0,,9634.0,11713.0,378.0,,2148.0,,825.0,12.0,,3511.0,3730.0,,,,,13491.0,3600.0,,2.0,,3839.0,,,,,,4737.0,3.0,,,12.0,11208.0,51.0,,,
2007,四川省,井研县,40.0,190418.0,126860.0,,13.0,,,841.0,,6.0,,207372.0,,,,,,,,,,200081.0,,,519.0,,103723.0,32236.0,4076.0,54350.0,74563.0,,20110.0,4157.0,,89836.0,23671.0,,,,,238447.0,114713.0,,37.0,,81154.0,,,,,,132621.0,41.0,,,27.0,43279.0,287.0,,542.0,15.0
2007,四川省,什邡市,101.0,1232193.0,124260.0,,20.0,,,863.0,,,,405373.0,,,,,,,,,,200133.0,,,1762.0,,462248.0,63226.0,36671.0,131704.0,65778.0,,24156.0,12472.0,,133089.0,25658.0,,,,,228075.0,117702.0,,34.0,,683666.0,,,,,,149968.0,43.0,,,14.0,150551.0,253.0,,762.0,21.0
2007,四川省,仁寿县,78.0,490431.0,465046.0,,45.0,,,2606.0,,1500.0,,705081.0,,,,,,,,,,773003.0,,,1882.0,,296689.0,99358.0,13914.0,131107.0,212344.0,,99784.0,26882.0,,298379.0,123430.0,,,,,674063.0,395227.0,,145.0,,355007.0,,,,,,469831.0,156.0,,,60.0,335130.0,1102.0,,1074.0,1.0
2007,四川省,仪陇县,36.0,122074.0,325616.0,,18.0,,,1770.0,,248.0,,360520.0,,,,,,,,,,475147.0,,,1056.0,,203185.0,84363.0,5798.0,95113.0,125353.0,,75399.0,45426.0,,160461.0,111119.0,,,,,516219.0,268689.0,,97.0,,92724.0,,,,,,321760.0,108.0,,,58.0,195738.0,875.0,,523.0,65.0
2007,四川省,会东县,20.0,196772.0,182716.0,,11.0,,,3227.0,,,,89209.0,,,,,,,,,,197085.0,,,547.0,,68907.0,48833.0,23088.0,27320.0,70885.0,,15359.0,3944.0,,147508.0,45516.0,,,,,207165.0,86288.0,,35.0,,164459.0,,,,,,98350.0,38.0,,,53.0,61179.0,318.0,,65.0,3.0
2007,四川省,会理县,41.0,293239.0,127264.0,,20.0,,,4527.0,,,,199609.0,,,,,,,,,,230741.0,,,745.0,,74511.0,53618.0,26308.0,51706.0,89758.0,,23706.0,1612.0,,148287.0,52487.0,,,,,240412.0,95906.0,,40.0,,234199.0,,,,,,114366.0,45.0,,,49.0,72911.0,303.0,,212.0,12.0
2007,四川省,兴文县,32.0,56345.0,167612.0,,9.0,,,1373.0,,,,93778.0,,,,,,,,,,184745.0,,,480.0,,68043.0,34482.0,3904.0,45831.0,47066.0,,20838.0,1924.0,,66646.0,46912.0,,,,,251923.0,106945.0,,41.0,,67444.0,,,,,,128998.0,45.0,,,15.0,55632.0,322.0,,308.0,19.0
2007,四川省,冕宁县,25.0,97253.0,171754.0,,7.0,,,4423.0,,,,116226.0,,,,,,,,,,148283.0,,,616.0,,136074.0,39266.0,12469.0,33310.0,42712.0,,17223.0,2345.0,,73462.0,48892.0,,,,,199148.0,76470.0,,31.0,,143423.0,,,,,,92523.0,34.0,,,38.0,45509.0,232.0,,147.0,3.0
2007,四川省,剑阁县,17.0,53354.0,218404.0,,36.0,,,3204.0,,16.0,,224308.0,,,,,,,,,,400077.0,,,927.0,,120534.0,52222.0,3363.0,75443.0,94415.0,,45966.0,77673.0,,109382.0,56868.0,,,,,299275.0,164595.0,,60.0,,52825.0,,,,,,197893.0,67.0,,,57.0,86779.0,549.0,,397.0,19.0
2007,四川省,北川羌族自治县,22.0,71847.0,50867.0,,3.0,,,2869.0,,,,55650.0,,,,,,,,,,39081.0,,,384.0,,106745.0,26735.0,5038.0,16176.0,20669.0,,8709.0,2161.0,,34850.0,13680.0,,,,,92345.0,45262.0,,16.0,,44127.0,,,,,,45883.0,16.0,,,20.0,69889.0,278.0,,64.0,3.0
2007,四川省,华蓥市,48.0,269099.0,77801.0,,9.0,,,466.0,,,,291805.0,,,,,,,,,,90797.0,,,674.0,,96305.0,37260.0,8363.0,53417.0,34839.0,,22357.0,1600.0,,48976.0,34092.0,,,,,141390.0,80055.0,,27.0,,217157.0,,,,,,119306.0,35.0,,,13.0,103690.0,113.0,,470.0,14.0
2007,四川省,南江县,10.0,76079.0,181945.0,,20.0,,,3383.0,,,,201800.0,,,,,,,,,,348898.0,,,917.0,,144622.0,63281.0,5385.0,69678.0,101078.0,,40926.0,16867.0,,125450.0,80567.0,,,,,284521.0,147255.0,,56.0,,68067.0,,,,,,206155.0,65.0,,,48.0,100114.0,522.0,,120.0,6.0
2007,四川省,南溪县,24.0,117037.0,150547.0,,12.0,,,704.0,,,,175755.0,,,,,,,,,,169560.0,,,955.0,,74260.0,32964.0,4304.0,47923.0,57538.0,,25179.0,4802.0,,72737.0,33232.0,,,,,208247.0,98444.0,,36.0,,91720.0,,,,,,124948.0,41.0,,,15.0,49389.0,214.0,,235.0,16.0
2007,四川省,南部县,47.0,390356.0,382508.0,,28.0,,,2229.0,,763.0,,524900.0,,,,,,,,,,461280.0,,,1407.0,,238722.0,92185.0,12388.0,160139.0,126894.0,,81132.0,42296.0,,231676.0,109881.0,,,,,735810.0,319011.0,,113.0,,271071.0,,,,,,410038.0,126.0,,,72.0,135192.0,1053.0,,486.0,53.0
2007,四川省,双流县,298.0,1950948.0,169418.0,,28.0,,,1067.0,,,,1590728.0,,,,,,,,,,286652.0,,,2609.0,,958570.0,155451.0,121813.0,239495.0,112083.0,,60651.0,22290.0,,202168.0,66563.0,,,,,480008.0,225059.0,,74.0,,1127543.0,,,,,,311107.0,93.0,,,21.0,1318627.0,239.0,,2011.0,29.0
2007,四川省,叙永县,42.0,88542.0,215714.0,,19.0,,,2977.0,,,,161311.0,,,,,,,,,,268401.0,,,763.0,,79676.0,58492.0,10638.0,88339.0,60682.0,,31999.0,2659.0,,94526.0,70425.0,,,,,321968.0,160799.0,,60.0,,66832.0,,,,,,190583.0,68.0,,,25.0,19438.0,230.0,,270.0,9.0
2007,四川省,古蔺县,45.0,168155.0,312513.0,,9.0,,,3184.0,,,,110877.0,,,,,,,,,,221002.0,,,624.0,,103770.0,54784.0,11709.0,72204.0,67246.0,,46040.0,9123.0,,85368.0,102846.0,,,,,390958.0,171952.0,,72.0,,91680.0,,,,,,185650.0,81.0,,,26.0,81685.0,269.0,,734.0,14.0
2007,四川省,合江县,40.0,133562.0,347912.0,,13.0,,,2422.0,,,,407416.0,,,,,,,,,,429433.0,,,834.0,,134195.0,55818.0,10342.0,96822.0,103865.0,,39850.0,2666.0,,147594.0,61249.0,,,,,456142.0,227015.0,,77.0,,152062.0,,,,,,262325.0,87.0,,,27.0,103878.0,502.0,,963.0,31.0
2007,四川省,名山县,26.0,56961.0,93231.0,,16.0,,,614.0,,,,104743.0,,,,,,,,,,95378.0,,,443.0,,74199.0,25900.0,2508.0,32353.0,55843.0,,12823.0,7173.0,,63285.0,16672.0,,,,,138177.0,72790.0,,25.0,,51093.0,,,,,,82767.0,27.0,,,20.0,37165.0,192.0,,56.0,2.0
2007,四川省,喜德县,8.0,34017.0,76210.0,,3.0,,,2206.0,,,,29124.0,,,,,,,,,,71714.0,,,205.0,,19360.0,23064.0,2965.0,8420.0,18049.0,,6002.0,90.0,,23288.0,23725.0,,,,,81680.0,33380.0,,14.0,,23582.0,,,,,,45140.0,16.0,,,24.0,12716.0,169.0,,,
2007,四川省,壤塘县,1.0,86.0,17893.0,,1.0,,,6836.0,,,,7995.0,,,,,,,,,,3041.0,,,96.0,,4005.0,17534.0,321.0,2882.0,5002.0,,1785.0,4.0,,7838.0,4215.0,,,,,19851.0,5883.0,,3.0,,2325.0,,,,,,9728.0,4.0,,,12.0,6962.0,60.0,,,
2007,四川省,大竹县,57.0,431398.0,208779.0,,20.0,,,2075.0,,,,598202.0,,,,,,,,,,484657.0,,,1367.0,,196438.0,82099.0,18636.0,117886.0,145798.0,,60895.0,31136.0,,238011.0,82518.0,,,,,424057.0,268797.0,,92.0,,320538.0,,,,,,339814.0,107.0,,,50.0,300244.0,384.0,,917.0,29.0
2007,四川省,大英县,37.0,375475.0,125176.0,,17.0,,,703.0,,2664.0,,219411.0,,,,,,,,,,226729.0,,,377.0,,128032.0,38317.0,4684.0,56623.0,70151.0,,35531.0,16217.0,,101717.0,40479.0,,,,,237874.0,120990.0,,44.0,,122763.0,,,,,,164661.0,55.0,,,11.0,145223.0,300.0,,361.0,12.0
2007,四川省,大邑县,61.0,283177.0,112380.0,,14.0,,,1327.0,,,,415906.0,,,,,,,,,,211730.0,,,1393.0,,194244.0,49370.0,14878.0,111212.0,99122.0,,25587.0,16093.0,,129337.0,30825.0,,,,,250964.0,128100.0,,43.0,,205094.0,,,,,,177218.0,51.0,,,20.0,274169.0,208.0,,212.0,17.0
2007,四川省,天全县,39.0,104694.0,39141.0,,7.0,,,2469.0,,,,90682.0,,,,,,,,,,71833.0,,,694.0,,128075.0,21468.0,4443.0,25435.0,24955.0,,7995.0,4204.0,,36260.0,14457.0,,,,,71914.0,37741.0,,13.0,,76483.0,,,,,,46127.0,15.0,,,15.0,92128.0,138.0,,83.0,10.0
2007,四川省,夹江县,109.0,426652.0,110045.0,,24.0,,,749.0,,,,306934.0,,,,,,,,,,112990.0,,,1025.0,,129670.0,33189.0,10905.0,66257.0,52181.0,,18545.0,10480.0,,85826.0,21309.0,,,,,186071.0,92402.0,,30.0,,197288.0,,,,,,111568.0,35.0,,,22.0,137849.0,239.0,,194.0,8.0
2007,四川省,威远县,104.0,1326026.0,136439.0,,24.0,,,1289.0,,,,413462.0,,,,,,,,,,294361.0,,,1091.0,,323077.0,57180.0,20103.0,116055.0,76094.0,,39575.0,11792.0,,123186.0,48237.0,,,,,303648.0,181635.0,,60.0,,463487.0,,,,,,258473.0,74.0,,,20.0,162550.0,323.0,,442.0,23.0
2007,四川省,宁南县,17.0,32012.0,83096.0,,4.0,,,1667.0,,,,40216.0,,,,,,,,,,70275.0,,,332.0,,15233.0,24493.0,7183.0,16589.0,24211.0,,10281.0,368.0,,54167.0,19879.0,,,,,93336.0,38730.0,,16.0,,21854.0,,,,,,48175.0,18.0,,,25.0,26133.0,124.0,,48.0,1.0
2007,四川省,安县,56.0,270761.0,127323.0,,20.0,,,1404.0,,,,214047.0,,,,,,,,,,272519.0,,,1119.0,,144549.0,39889.0,9199.0,73788.0,71863.0,,23145.0,31135.0,,145778.0,30197.0,,,,,253348.0,138173.0,,43.0,,148355.0,,,,,,172986.0,50.0,,,20.0,81593.0,274.0,,240.0,18.0
2007,四川省,安岳县,52.0,358125.0,481659.0,,37.0,,,2690.0,,257.0,,600349.0,,,,,,,,,,708396.0,,,1477.0,,298267.0,94268.0,11108.0,124126.0,224260.0,,85512.0,51081.0,,318341.0,104747.0,,,,,795072.0,393975.0,,139.0,,186881.0,,,,,,469995.0,154.0,,,69.0,119553.0,927.0,,1688.0,51.0
2007,四川省,宜宾县,35.0,277129.0,300448.0,,28.0,,,2957.0,,,,362562.0,,,,,,,,,,462206.0,,,1305.0,,266097.0,63646.0,14899.0,91031.0,140721.0,,54604.0,25560.0,,181370.0,77707.0,,,,,490249.0,249292.0,,90.0,,203461.0,,,,,,291723.0,100.0,,,26.0,326768.0,535.0,,691.0,26.0
2007,四川省,宝兴县,24.0,43202.0,18048.0,,6.0,,,3114.0,,,,50765.0,,,,,,,,,,20054.0,,,213.0,,23409.0,11562.0,2010.0,7177.0,9522.0,,3115.0,317.0,,17183.0,6069.0,,,,,26225.0,13190.0,,5.0,,44452.0,,,,,,15827.0,6.0,,,9.0,880.0,54.0,,22.0,4.0
2007,四川省,宣汉县,28.0,179187.0,277711.0,,21.0,,,4266.0,,26.0,,390292.0,,,,,,,,,,492682.0,,,1284.0,,179236.0,81939.0,11062.0,126379.0,135117.0,,70436.0,70989.0,,231387.0,122316.0,,,,,492286.0,284577.0,,108.0,,173123.0,,,,,,354321.0,120.0,,,54.0,403652.0,497.0,,119.0,39.0
2007,四川省,富顺县,57.0,288707.0,246793.0,,20.0,,,1333.0,,,,559663.0,,,,,,,,,,407575.0,,,1026.0,,216407.0,62638.0,8341.0,104970.0,117462.0,,52835.0,8080.0,,203269.0,83533.0,,,,,488220.0,233737.0,,87.0,,215265.0,,,,,,300855.0,104.0,,,26.0,67803.0,473.0,,1381.0,39.0
2007,四川省,射洪县,57.0,688863.0,171161.0,,19.0,,,1496.0,,3770.0,,518540.0,,,,,,,,,,408999.0,,,1365.0,,372192.0,70043.0,16367.0,142811.0,140191.0,,70196.0,26206.0,,168535.0,65933.0,,,,,411882.0,224274.0,,75.0,,459546.0,,,,,,327592.0,100.0,,,30.0,168524.0,591.0,,1195.0,27.0
2007,四川省,小金县,4.0,4526.0,30115.0,,9.0,,,5571.0,,,,25600.0,,,,,,,,,,20275.0,,,215.0,,36784.0,20068.0,1268.0,9160.0,6445.0,,5138.0,873.0,,9568.0,8779.0,,,,,38643.0,16532.0,,7.0,,10170.0,,,,,,22193.0,8.0,,,21.0,36624.0,134.0,,,
2007,四川省,屏山县,12.0,40924.0,107895.0,,9.0,,,1514.0,,,,83855.0,,,,,,,,,,115320.0,,,276.0,,49636.0,24757.0,2220.0,27365.0,31050.0,,14851.0,3151.0,,41496.0,31557.0,,,,,158427.0,68947.0,,27.0,,20699.0,,,,,,82222.0,30.0,,,16.0,27107.0,261.0,,149.0,16.0
2007,四川省,岳池县,34.0,182272.0,373050.0,,20.0,,,1457.0,,,,575651.0,,,,,,,,,,460392.0,,,1192.0,,198233.0,71868.0,15181.0,84247.0,107271.0,,62436.0,19092.0,,162485.0,110126.0,,,,,567980.0,276367.0,,107.0,,161316.0,,,,,,324745.0,116.0,,,43.0,84035.0,832.0,,1000.0,59.0
2007,四川省,峨眉山市,59.0,715240.0,121508.0,,15.0,,,1168.0,,,,468376.0,,,,,,,,,,101135.0,,,1390.0,,362941.0,44884.0,18709.0,104169.0,53827.0,,21364.0,7843.0,,83034.0,28454.0,,,,,183927.0,91524.0,,30.0,,325666.0,,,,,,141856.0,43.0,,,18.0,194154.0,253.0,,212.0,3.0
2007,四川省,峨边彝族自治县,27.0,145386.0,49093.0,,7.0,,,2395.0,,,,91781.0,,,,,,,,,,36826.0,,,326.0,,149561.0,25422.0,8230.0,9755.0,16956.0,,7059.0,1043.0,,23942.0,16466.0,,,,,69205.0,30846.0,,12.0,,75558.0,,,,,,41469.0,15.0,,,19.0,93519.0,129.0,,56.0,2.0
2007,四川省,崇州市,85.0,402000.0,200080.0,,27.0,,,1090.0,,,,590847.0,,,,,,,,,,314051.0,,,1801.0,,195347.0,55552.0,17209.0,148317.0,113573.0,,36681.0,20792.0,,148073.0,38018.0,,,,,356145.0,166392.0,,57.0,,271808.0,,,,,,228874.0,67.0,,,25.0,298002.0,231.0,,964.0,35.0
2007,四川省,巴塘县,5.0,4606.0,21497.0,,2.0,,,7852.0,,,,16579.0,,,,,,,,,,9807.0,,,153.0,,10983.0,16002.0,962.0,2350.0,3182.0,,2240.0,,,5821.0,5622.0,,,,,23599.0,7688.0,,4.0,,13581.0,,,,,,10264.0,5.0,,,19.0,62122.0,122.0,,6.0,1.0
2007,四川省,布拖县,2.0,11129.0,79884.0,,1.0,,,1685.0,,,,20471.0,,,,,,,,,,66487.0,,,260.0,,10520.0,23735.0,1890.0,3774.0,14114.0,,1441.0,121.0,,26062.0,19628.0,,,,,84988.0,33724.0,,14.0,,17889.0,,,,,,38432.0,15.0,,,30.0,47250.0,189.0,,,
2007,四川省,平昌县,19.0,138959.0,276996.0,,26.0,,,2227.0,,16.0,,228474.0,,,,,,,,,,350790.0,,,1974.0,,199191.0,78108.0,5857.0,79367.0,110965.0,,66283.0,28667.0,,133979.0,128028.0,,,,,423417.0,197205.0,,83.0,,83668.0,,,,,,289977.0,100.0,,,43.0,110583.0,522.0,,98.0,8.0
2007,四川省,平武县,20.0,71587.0,66131.0,,7.0,,,5974.0,,,,74637.0,,,,,,,,,,69437.0,,,308.0,,204007.0,29648.0,6175.0,19983.0,19225.0,,9655.0,4891.0,,40797.0,16463.0,,,,,95236.0,47093.0,,17.0,,60723.0,,,,,,55996.0,19.0,,,25.0,120365.0,249.0,,40.0,1.0
2007,四川省,广汉市,164.0,1058454.0,158635.0,,19.0,,,551.0,,,,664871.0,,,,,,,,,,302855.0,,,1552.0,,395851.0,51765.0,23299.0,161120.0,83183.0,,30889.0,28723.0,,148337.0,37807.0,,,,,300635.0,154600.0,,47.0,,439737.0,,,,,,193475.0,59.0,,,19.0,163876.0,265.0,,806.0,24.0
2007,四川省,康定县,14.0,70482.0,30814.0,,6.0,,,11468.0,,,,120918.0,,,,,,,,,,16196.0,,,564.0,,188781.0,26904.0,8878.0,38724.0,7161.0,,6400.0,71.0,,11667.0,9979.0,,,,,37278.0,14735.0,,7.0,,84806.0,,,,,,29815.0,11.0,,,21.0,199966.0,235.0,,202.0,4.0
2007,四川省,开江县,19.0,61461.0,126152.0,,16.0,,,1033.0,,,,274051.0,,,,,,,,,,245809.0,,,672.0,,86745.0,47143.0,7312.0,69530.0,87919.0,,36591.0,32093.0,,126672.0,57010.0,,,,,254530.0,136468.0,,48.0,,84982.0,,,,,,171035.0,57.0,,,20.0,132413.0,194.0,,320.0,11.0
2007,四川省,彭山县,60.0,412540.0,91479.0,,19.0,,,465.0,,,,254175.0,,,,,,,,,,150587.0,,,581.0,,137548.0,32690.0,11283.0,68997.0,52884.0,,16713.0,7926.0,,71255.0,18598.0,,,,,158868.0,78961.0,,27.0,,238282.0,,,,,,102043.0,33.0,,,13.0,232297.0,89.0,,160.0,11.0
2007,四川省,彭州市,92.0,769183.0,251338.0,,22.0,,,1420.0,,,,574429.0,,,,,,,,,,285796.0,,,1539.0,,303091.0,65223.0,24702.0,110021.0,105352.0,,44522.0,13905.0,,205281.0,46297.0,,,,,409488.0,205637.0,,66.0,,394384.0,,,,,,263865.0,78.0,,,20.0,490652.0,319.0,,533.0,25.0
2007,四川省,得荣县,2.0,504.0,12320.0,,1.0,,,2916.0,,,,1001.0,,,,,,,,,,7854.0,,,72.0,,7886.0,10972.0,541.0,964.0,2004.0,,842.0,25.0,,3638.0,2742.0,,,,,12885.0,3458.0,,2.0,,2918.0,,,,,,4198.0,3.0,,,12.0,,127.0,,,
2007,四川省,德昌县,19.0,56812.0,72608.0,,6.0,,,2284.0,,,,89831.0,,,,,,,,,,87734.0,,,393.0,,65148.0,27373.0,10026.0,26267.0,32501.0,,11515.0,669.0,,64635.0,22725.0,,,,,94510.0,42331.0,,17.0,,68069.0,,,,,,53264.0,20.0,,,23.0,102724.0,137.0,,191.0,9.0
2007,四川省,德格县,2.0,375.0,38025.0,,,,,11025.0,,,,6356.0,,,,,,,,,,6201.0,,,121.0,,8887.0,17671.0,393.0,2200.0,6550.0,,335.0,,,9623.0,6532.0,,,,,39375.0,13099.0,,6.0,,2547.0,,,,,,15645.0,7.0,,,26.0,12342.0,171.0,,,
2007,四川省,新津县,104.0,575728.0,62826.0,,12.0,,,330.0,,,,283820.0,,,,,,,,,,119695.0,,,752.0,,153628.0,40129.0,19060.0,69358.0,65300.0,,18224.0,10111.0,,71887.0,19722.0,,,,,152797.0,73215.0,,24.0,,304342.0,,,,,,115846.0,30.0,,,12.0,314127.0,101.0,,80.0,7.0
2007,四川省,新都区,225.0,1805842.0,134196.0,,20.0,,,497.0,,,,912500.0,,,,,,,,,,204927.0,,,2290.0,,482873.0,90928.0,60134.0,174858.0,63222.0,,39851.0,18176.0,,123035.0,49398.0,,,,,323147.0,168076.0,,51.0,,902651.0,,,,,,246347.0,65.0,,,11.0,598558.0,281.0,,1727.0,18.0
2007,四川省,新龙县,1.0,165.0,12745.0,,2.0,,,8570.0,,,,5255.0,,,,,,,,,,7802.0,,,109.0,,1168.0,15910.0,179.0,2170.0,4751.0,,993.0,,,6434.0,4182.0,,,,,15796.0,6283.0,,4.0,,1731.0,,,,,,8792.0,4.0,,,19.0,8455.0,95.0,,84.0,1.0
2007,四川省,旺苍县,42.0,120010.0,103992.0,,17.0,,,2976.0,,,,180689.0,,,,,,,,,,161814.0,,,998.0,,102939.0,47725.0,5133.0,54109.0,59457.0,,17459.0,10605.0,,74739.0,43707.0,,,,,188837.0,97601.0,,35.0,,84145.0,,,,,,152610.0,46.0,,,35.0,57972.0,352.0,,33.0,10.0
2007,四川省,昭觉县,4.0,6068.0,114071.0,,3.0,,,2699.0,,,,28862.0,,,,,,,,,,96817.0,,,400.0,,20798.0,31401.0,1424.0,6100.0,28640.0,,5239.0,5.0,,37693.0,29452.0,,,,,118953.0,50641.0,,20.0,,7933.0,,,,,,59786.0,24.0,,,47.0,38866.0,269.0,,189.0,2.0
2007,四川省,普格县,5.0,29206.0,69975.0,,2.0,,,1905.0,,,,27481.0,,,,,,,,,,69986.0,,,218.0,,16094.0,21936.0,2677.0,7324.0,14653.0,,4376.0,277.0,,29063.0,19812.0,,,,,75235.0,30887.0,,13.0,,23737.0,,,,,,38024.0,14.0,,,34.0,29477.0,153.0,,95.0,5.0
2007,四川省,木里藏族自治县,2.0,531.0,65839.0,,4.0,,,13252.0,,,,25280.0,,,,,,,,,,35849.0,,,291.0,,15548.0,31578.0,3173.0,5278.0,13548.0,,3141.0,54.0,,18781.0,17356.0,,,,,69419.0,23749.0,,12.0,,11342.0,,,,,,30470.0,13.0,,,29.0,42387.0,112.0,,,
2007,四川省,松潘县,4.0,3830.0,28425.0,,4.0,,,8486.0,,,,30558.0,,,,,,,,,,19874.0,,,206.0,,62161.0,27073.0,4370.0,13893.0,6354.0,,4058.0,481.0,,13950.0,8977.0,,,,,35202.0,12193.0,,6.0,,15803.0,,,,,,17674.0,7.0,,,25.0,100158.0,142.0,,20.0,1.0
2007,四川省,梓潼县,28.0,113893.0,83120.0,,16.0,,,1442.0,,7.0,,159389.0,,,,,,,,,,181144.0,,,801.0,,86107.0,32873.0,3884.0,60949.0,50457.0,,18669.0,33774.0,,102875.0,24377.0,,,,,160461.0,99315.0,,34.0,,51920.0,,,,,,126664.0,38.0,,,32.0,50101.0,329.0,,275.0,23.0
2007,四川省,武胜县,32.0,281724.0,234031.0,,12.0,,,966.0,,,,446580.0,,,,,,,,,,313139.0,,,808.0,,156684.0,57257.0,13779.0,64769.0,122775.0,,56048.0,18010.0,,159387.0,70783.0,,,,,374087.0,197849.0,,72.0,,194144.0,,,,,,250676.0,83.0,,,31.0,157284.0,515.0,,862.0,31.0
2007,四川省,汉源县,14.0,63542.0,132853.0,,13.0,,,2388.0,,,,197138.0,,,,,,,,,,156149.0,,,606.0,,52831.0,33166.0,3540.0,41740.0,38858.0,,21046.0,1243.0,,73270.0,27583.0,,,,,179998.0,93588.0,,30.0,,53648.0,,,,,,99872.0,32.0,,,40.0,330200.0,256.0,,40.0,4.0
2007,四川省,江安县,25.0,145092.0,184284.0,,12.0,,,894.0,,,,174574.0,,,,,,,,,,236972.0,,,548.0,,112983.0,34389.0,5168.0,57127.0,59633.0,,31292.0,3218.0,,92565.0,48128.0,,,,,294220.0,137548.0,,51.0,,76512.0,,,,,,155146.0,54.0,,,18.0,100379.0,297.0,,290.0,18.0
2007,四川省,江油市,132.0,1015981.0,184400.0,,31.0,,,2720.0,,,,764451.0,,,,,,,,,,294993.0,,,2974.0,,383519.0,74425.0,31211.0,221551.0,93936.0,,45803.0,36881.0,,175273.0,53120.0,,,,,392092.0,200531.0,,64.0,,542373.0,,,,,,295136.0,88.0,,,40.0,228795.0,477.0,,860.0,29.0
2007,四川省,汶川县,48.0,320100.0,26048.0,,4.0,,,4083.0,,,,82032.0,,,,,,,,,,14008.0,,,300.0,,198969.0,27178.0,11211.0,26758.0,4641.0,,7849.0,497.0,,15241.0,9379.0,,,,,38241.0,15790.0,,7.0,,193335.0,,,,,,35976.0,11.0,,,13.0,126686.0,118.0,,5.0,1.0
2007,四川省,沐川县,29.0,132886.0,73100.0,,6.0,,,1401.0,,,,78964.0,,,,,,,,,,79292.0,,,321.0,,59471.0,24564.0,5096.0,19085.0,26890.0,,11618.0,3478.0,,48885.0,21485.0,,,,,140742.0,65224.0,,23.0,,75530.0,,,,,,74844.0,26.0,,,19.0,85343.0,196.0,,133.0,8.0
2007,四川省,泸县,84.0,339329.0,291710.0,,34.0,,,1532.0,,,,526038.0,,,,,,,,,,475268.0,,,967.0,,207081.0,54964.0,14386.0,92323.0,120000.0,,65458.0,5097.0,,205768.0,71449.0,,,,,613514.0,275935.0,,96.0,,224773.0,,,,,,312229.0,106.0,,,19.0,66050.0,252.0,,1479.0,40.0
2007,四川省,泸定县,9.0,12956.0,26300.0,,3.0,,,2165.0,,1.0,,52076.0,,,,,,,,,,19166.0,,,207.0,,51638.0,19065.0,3701.0,9644.0,5777.0,,4882.0,758.0,,6970.0,7479.0,,,,,29675.0,18199.0,,6.0,,17075.0,,,,,,24743.0,8.0,,,12.0,55707.0,57.0,,,
2007,四川省,洪雅县,33.0,210853.0,125674.0,,12.0,,,1948.0,,,,231256.0,,,,,,,,,,135448.0,,,662.0,,258048.0,39576.0,12408.0,47346.0,44716.0,,18724.0,7769.0,,87319.0,23031.0,,,,,173311.0,90100.0,,31.0,,153820.0,,,,,,100420.0,35.0,,,15.0,197202.0,265.0,,257.0,15.0
2007,四川省,渠县,32.0,327800.0,271988.0,,24.0,,,2013.0,,,,694786.0,,,,,,,,,,504420.0,,,1127.0,,281152.0,90689.0,11663.0,136213.0,161194.0,,95613.0,33235.0,,211312.0,141282.0,,,,,536669.0,320953.0,,123.0,,220127.0,,,,,,400609.0,140.0,,,60.0,214675.0,500.0,,703.0,28.0
2007,四川省,温江区,166.0,1215561.0,51979.0,,11.0,,,277.0,,,,589717.0,,,,,,,,,,58219.0,,,2022.0,,474474.0,80485.0,61243.0,117614.0,34935.0,,21680.0,3535.0,,83892.0,23389.0,,,,,108858.0,70470.0,,20.0,,573438.0,,,,,,120472.0,34.0,,,3.0,1076088.0,63.0,,885.0,12.0
2007,四川省,炉霍县,3.0,545.0,19031.0,,2.0,,,4601.0,,,,8528.0,,,,,,,,,,6388.0,,,124.0,,2207.0,16832.0,354.0,,4837.0,,1904.0,114.0,,7168.0,4085.0,,,,,20754.0,7180.0,,4.0,,1861.0,,,,,,10016.0,4.0,,,16.0,7485.0,80.0,,31.0,3.0
2007,四川省,犍为县,48.0,430485.0,151234.0,,18.0,,,1375.0,,,,246194.0,,,,,,,,,,183353.0,,,872.0,,160004.0,43602.0,8672.0,58102.0,89731.0,,31742.0,5861.0,,102438.0,33200.0,,,,,242021.0,147177.0,,48.0,,189868.0,,,,,,183922.0,57.0,,,30.0,65542.0,350.0,,850.0,27.0
